case_id,party_number,victim_number,accident_year,collision_time,day_of_week,weather_1,primary_coll_factor,type_of_collision,at_fault,party_sex,party_soberiety,oaf_1,move_pre_acc,vehicle_year,vehicle_make,stwd_vehicle_type,race,road_surface,road_cond_1,lighting,point_x,point_y,victim_age,severe_injury,safety_equip_used,victim_sex,victim_seating_postion,victim_ejected
90715735,3,1,2018,602,1,B,A,C,N,M,A,N,B,2007,NISS,D,H,A,H,A,-118.1127319,33.9137764,36,0,GM,M,1,0
91034429,2,1,2019,2225,3,A,A,C,N,M,A,N,A,2018,FORD,D,W,A,H,C,-118.4675293,34.17142105,26,0,GM,F,3,0
91034429,2,2,2019,2225,3,A,A,C,N,M,A,N,A,2018,FORD,D,W,A,H,C,-118.4675293,34.17142105,2,0,MQ,F,4,0
91034429,2,3,2019,2225,3,A,A,C,N,M,A,N,A,2018,FORD,D,W,A,H,C,-118.4675293,34.17142105,2,0,MQ,F,6,0
91069879,1,1,2019,1803,4,A,A,E,Y,M,A,N,R,2001,FORD,D,H,A,D,A,-117.8574371,34.06795502,30,0,GL,M,1,0
8431072,2,1,2017,610,5,A,A,C,N,F,A,N,B,1994,TOYOTA,D,H,A,H,A,-118.2608811,34.03898576,56,0,GM,F,1,0
8527214,2,1,2017,1740,5,A,A,A,N,M,A,N,B,2008,CHEVROLET,D,H,A,H,C,-118.57104,34.22107285,24,0,GM,M,1,0
8539102,1,1,2018,750,2,A,A,D,Y,M,A,N,B,2001,FORD,D,W,A,H,A,-118.536087,34.23189163,31,0,GM,M,3,0
8539102,3,1,2018,750,2,A,A,D,N,M,A,N,B,2011,DODGE,D,H,A,H,A,-118.536087,34.23189163,56,0,GM,M,1,0
8539102,3,2,2018,750,2,A,A,D,N,M,A,N,B,2011,DODGE,D,H,A,H,A,-118.536087,34.23189163,11,0,GM,F,3,0
90547755,2,1,2017,1140,5,A,A,D,N,F,A,N,B,2016,DODGE,D,H,A,H,A,-118.1394589,34.03297389,26,0,GM,F,1,0
90619987,1,1,2017,600,2,A,A,D,Y,M,A,N,B,2015,TOYOTA,D,H,A,H,B,-118.03726,34.03014005,34,0,GL,M,1,0
90619987,1,2,2017,600,2,A,A,D,Y,M,A,N,B,2015,TOYOTA,D,H,A,H,B,-118.03726,34.03014005,36,0,GL,M,3,0
90619987,3,1,2017,600,2,A,A,D,N,M,A,N,A,2016,ISUZU,D,H,A,H,B,-118.03726,34.03014005,26,0,GM,M,1,0
90778676,1,1,2018,2220,4,A,A,C,Y,F,A,N,B,2000,TOYO,D,H,A,H,D,-118.469986,34.29337311,19,0,GL,F,1,0
90778676,1,2,2018,2220,4,A,A,C,Y,F,A,N,B,2000,TOYO,D,H,A,H,D,-118.469986,34.29337311,17,0,AL,F,3,0
90935407,1,1,2019,2025,5,A,A,E,Y,M,A,N,M,1998,TOYT,D,H,A,H,C,-117.9051208,34.00576782,21,0,GM,M,3,0
90986019,2,1,2019,1730,5,A,A,C,N,M,A,N,B,2005,DODG,D,H,A,H,A,-118.116478,34.50285721,48,0,GM,F,3,0
8363036,1,1,2017,1020,4,A,A,C,Y,M,A,L,J,2009,CHEVROLET,D,H,A,H,A,-118.55355,34.23408849,27,0,GM,F,3,0
8363036,1,2,2017,1020,4,A,A,C,Y,M,A,L,J,2009,CHEVROLET,D,H,A,H,A,-118.55355,34.23408849,3,0,MQ,M,5,0
8687197,3,1,2018,1715,2,A,A,D,N,F,A,N,B,2005,CHEVROLET,D,H,A,H,A,-118.5024567,34.24301147,12,0,GM,F,3,0
8687197,3,2,2018,1715,2,A,A,D,N,F,A,N,B,2005,CHEVROLET,D,H,A,H,A,-118.5024567,34.24301147,8,0,GM,M,5,0
8692662,2,1,2018,1822,2,A,A,C,N,M,A,N,A,2001,CHEVROLET,D,H,A,H,A,-118.1468811,33.92131042,54,0,GM,M,1,0
8701236,2,1,2018,1420,2,A,A,D,Y,M,A,N,B,2006,CHEVROLET,D,W,A,H,A,-118.4762878,34.23920822,58,0,GM,M,1,0
8708949,1,1,2018,115,4,A,A,E,Y,M,A,N,E,2000,CHEVROLET,D,H,A,H,C,-118.2878799,33.74422073,14,0,GM,F,3,0
8724351,1,1,2018,1759,6,A,A,D,Y,M,A,N,L,2003,CHEVROLET,D,B,A,H,A,-118.3004074,33.9119339,82,0,GL,M,1,0
8799910,3,1,2018,1630,6,A,A,D,N,F,A,N,B,2011,CHEVROLET,D,O,A,H,A,-118.4325562,34.22053528,54,0,GM,F,3,0
90502321,1,1,2017,242,6,A,A,A,Y,M,B,A,Q,2006,FORD,D,B,A,H,C,-118.4778728,34.09868842,38,1,HL,M,1,0
90581992,1,1,2017,35,7,A,A,D,Y,M,B,A,F,2010,TOYT,D,H,A,H,C,-117.8819666,33.99523123,38,0,GM,F,3,0
90605802,2,1,2017,1230,1,A,A,C,N,M,A,N,A,2007,GMC,D,H,A,H,A,-118.0892646,33.95449609,50,0,GM,M,1,0
90757420,1,1,2018,1253,6,A,A,C,Y,M,A,N,B,1982,FORD,D,W,A,H,A,-117.821701,34.12044144,17,0,GP,M,1,0
90757420,1,2,2018,1253,6,A,A,C,Y,M,A,N,B,1982,FORD,D,W,A,H,A,-117.821701,34.12044144,61,0,GP,M,3,0
90828983,2,1,2018,1645,5,A,A,D,N,F,A,N,B,2003,CHEVY,D,H,A,H,A,-118.0054169,34.68999863,43,0,GL,F,1,0
90828983,2,2,2018,1645,5,A,A,D,N,F,A,N,B,2003,CHEVY,D,H,A,H,A,-118.0054169,34.68999863,49,0,GL,M,3,0
90828983,2,3,2018,1645,5,A,A,D,N,F,A,N,B,2003,CHEVY,D,H,A,H,A,-118.0054169,34.68999863,17,0,GM,F,4,0
90828983,2,4,2018,1645,5,A,A,D,N,F,A,N,B,2003,CHEVY,D,H,A,H,A,-118.0054169,34.68999863,11,0,GM,M,5,0
90828983,2,5,2018,1645,5,A,A,D,N,F,A,N,B,2003,CHEVY,D,H,A,H,A,-118.0054169,34.68999863,12,0,GM,F,6,0
90888265,2,1,2018,1320,5,A,A,C,N,M,A,N,B,1999,DODG,D,H,A,H,A,-117.9946518,34.0657196,60,0,GM,F,3,0
91062509,2,1,2019,1446,1,A,A,C,N,M,A,N,A,2000,DODG,D,H,A,H,A,-118.1487656,34.03446198,24,0,GM,M,3,0
8752243,3,1,2018,1145,2,A,A,C,N,M,A,N,A,2018,CHEVROLET,D,W,A,H,A,-118.4523849,34.20118332,60,0,GM,M,1,0
8805097,1,1,2019,1459,2,C,A,E,Y,M,A,N,B,2005,NISSAN,D,H,B,H,C,-118.1341019,33.93867111,20,0,GL,M,1,0
8972547,1,1,2019,706,5,A,A,B,Y,M,A,F,B,2010,NISSAN,D,H,A,H,A,-118.0627747,34.12492752,26,0,GL,M,1,0
90440934,2,1,2017,1635,7,A,A,D,N,M,A,N,B,1991,TOYT,D,H,A,H,A,-117.9595645,34.00298818,47,0,GM,M,1,0
90546256,2,1,2017,753,6,A,A,C,N,M,A,N,B,2001,FORD,D,H,A,H,A,-118.1361301,33.91324344,69,0,GM,M,1,0
90546256,2,2,2017,753,6,A,A,C,N,M,A,N,B,2001,FORD,D,H,A,H,A,-118.1361301,33.91324344,36,0,GM,M,3,0
90628639,2,1,2017,1120,7,A,A,E,N,M,A,H,B,2017,CHEV,D,H,A,H,A,-117.92376,34.07246,24,0,GM,F,3,0
90628639,2,2,2017,1120,7,A,A,E,N,M,A,H,B,2017,CHEV,D,H,A,H,A,-117.92376,34.07246,24,0,GM,M,6,0
90867472,1,1,2018,645,2,A,A,C,N,M,A,N,H,1992,CHEVY,D,H,A,H,A,-118.170784,33.9453392,37,0,GM,M,1,0
90867472,1,2,2018,645,2,A,A,C,N,M,A,N,H,1992,CHEVY,D,H,A,H,A,-118.170784,33.9453392,44,0,GM,F,3,0
90923888,1,1,2019,1030,1,C,A,E,Y,M,A,K,B,2015,NISS,D,W,B,H,A,-118.5553818,34.27220917,58,0,GL,M,1,0
90923888,1,2,2019,1030,1,C,A,E,Y,M,A,K,B,2015,NISS,D,W,B,H,A,-118.5553818,34.27220917,51,0,GM,F,3,0
8287969,3,1,2017,1345,1,A,A,D,N,M,A,N,A,2003,CHEVROLET,D,W,A,H,A,-118.6062603,34.24223058,55,0,GL,M,1,0
8411018,1,1,2017,1426,3,A,A,D,Y,M,A,N,E,2010,FORD,D,B,A,H,A,-118.3267394,33.94675857,79,0,HM,M,1,0
8470167,1,1,2017,1620,4,A,A,D,Y,M,A,N,B,2003,TOYOTA,D,H,A,H,A,-118.62344,34.20827007,29,0,GM,M,1,0
8470167,1,2,2017,1620,4,A,A,D,Y,M,A,N,B,2003,TOYOTA,D,H,A,H,A,-118.62344,34.20827007,998,0,GM,M,3,0
8688119,1,1,2018,2141,4,A,A,E,Y,M,B,A,B,2003,DODGE,D,H,A,H,C,-118.1618805,34.15916824,23,0,BM,M,1,0
8688119,1,2,2018,2141,4,A,A,E,Y,M,B,A,B,2003,DODGE,D,H,A,H,C,-118.1618805,34.15916824,27,1,BM,M,6,0
8688119,1,3,2018,2141,4,A,A,E,Y,M,B,A,B,2003,DODGE,D,H,A,H,C,-118.1618805,34.15916824,22,1,BM,M,3,0
8759555,1,1,2018,1827,6,A,A,D,Y,M,A,E,B,1995,NISSAN,D,H,A,H,A,-118.092308,33.90230942,44,0,HM,F,3,0
8774722,2,1,2018,545,2,A,A,D,N,M,A,N,B,1995,FORD,D,H,A,H,C,-118.3614426,34.07154846,73,0,GL,M,1,0
8810423,2,1,2019,1043,5,A,A,H,N,M,A,N,E,2008,TOYOTA,D,W,A,H,A,-118.0487976,33.93671036,72,0,GM,M,1,0
8877821,2,1,2019,708,4,A,A,C,N,M,A,N,A,2004,NISSAN,D,H,A,H,A,-118.6705399,34.1390419,31,0,GL,M,1,0
8881706,1,1,2019,802,4,B,A,C,Y,M,A,N,B,2019,CHEVROLET,D,H,A,H,A,-118.0034103,33.95363235,42,0,GL,M,1,0
8932218,1,1,2019,1200,1,A,A,E,Y,M,A,N,G,1989,FORD,D,H,A,H,A,-118.2294769,34.07352829,24,0,HM,F,9,0
8946821,2,1,2019,438,2,C,A,D,N,F,A,N,B,2017,FORD,D,H,B,H,C,-118.1276093,34.14292908,23,0,GL,F,1,0
90393991,1,1,2017,2350,5,B,A,D,Y,F,A,H,P,2003,DODG,D,H,B,H,C,-118.03836,34.0373,27,0,GL,F,1,0
90398577,1,1,2017,1110,2,A,A,C,Y,M,A,N,R,1991,FORD,D,H,A,H,A,-118.3488738,34.21236367,22,1,GM,M,1,0
90582951,2,1,2017,1118,4,A,A,C,N,M,A,N,A,2001,FORD,D,H,A,H,A,-118.4941756,34.01986862,73,0,GM,F,3,0
90743311,2,1,2018,445,6,A,A,C,N,M,A,A,J,2014,DODGE,D,H,A,H,C,-118.1567001,34.03650665,63,0,GM,M,1,0
90773255,2,1,2018,1510,3,A,A,B,N,M,A,N,B,2013,TOYT,D,H,A,H,A,-117.9981613,34.13536835,32,0,GM,M,1,0
90775364,2,1,2018,1555,1,A,A,C,N,M,A,N,H,2003,FORD,D,H,A,H,A,-118.3685608,33.92720795,44,0,GM,M,1,0
90775364,2,2,2018,1555,1,A,A,C,N,M,A,N,H,2003,FORD,D,H,A,H,A,-118.3685608,33.92720795,24,0,GM,M,3,0
90775364,2,3,2018,1555,1,A,A,C,N,M,A,N,H,2003,FORD,D,H,A,H,A,-118.3685608,33.92720795,17,0,GP,M,4,0
90775364,2,4,2018,1555,1,A,A,C,N,M,A,N,H,2003,FORD,D,H,A,H,A,-118.3685608,33.92720795,58,0,GP,M,6,0
90915629,2,1,2019,1535,5,A,A,C,N,M,A,N,H,2007,TOYO,D,H,A,H,A,-118.1618576,34.03664017,67,0,GM,M,1,0
90915629,2,2,2019,1535,5,A,A,C,N,M,A,N,H,2007,TOYO,D,H,A,H,A,-118.1618576,34.03664017,50,0,GM,M,3,0
90920119,3,1,2019,1810,5,B,A,C,N,M,A,N,A,2016,NISS,D,W,A,H,C,-118.0904617,34.12727356,32,0,GL,M,1,0
90988400,2,1,2019,735,6,A,A,D,N,M,A,N,B,2006,TOYT,D,H,A,H,A,-117.9745712,34.03475952,7,0,GL,M,2,0
90988400,2,2,2019,735,6,A,A,D,N,M,A,N,B,2006,TOYT,D,H,A,H,A,-117.9745712,34.03475952,21,0,GL,M,3,0
91001585,1,1,2019,2115,1,A,A,B,Y,M,B,A,R,1998,TOYT,D,H,A,H,C,-117.9774399,34.06819153,26,0,GM,M,1,0
8329780,3,1,2017,1015,3,A,A,C,N,M,A,N,A,2002,CHEVROLET,D,H,A,H,A,-118.3511263,34.07598547,63,0,GM,M,3,0
8355713,1,1,2017,805,4,A,A,B,Y,M,A,N,I,2003,CHEVROLET,D,B,A,H,A,-118.3098322,34.07625039,26,0,GM,M,3,0
8637063,1,1,2018,2150,1,A,A,D,Y,M,B,A,B,2004,FORD,D,H,A,H,C,-118.2504272,34.05023193,58,0,GM,M,3,0
8817634,2,1,2019,905,7,A,A,D,N,M,A,N,B,2005,DODGE,D,H,A,H,A,-118.2155991,33.93704987,13,0,GL,M,3,0
8888765,2,1,2019,1330,6,A,A,C,N,M,A,N,H,2018,CHEVROLET,D,W,A,H,A,-118.4798813,34.18663025,52,0,GM,M,1,0
8972466,1,1,2019,1509,5,A,A,D,Y,M,A,A,B,1985,FORD,D,H,A,H,A,-118.1368637,34.14041138,54,0,GM,M,1,0
9001067,1,1,2019,515,5,E,A,C,Y,M,A,N,M,2003,FORD,D,H,A,G,C,-118.6234436,34.21186066,81,0,GL,F,3,0
9001067,1,2,2019,515,5,E,A,C,Y,M,A,N,M,2003,FORD,D,H,A,G,C,-118.6234436,34.21186066,13,0,GM,F,6,0
90474221,2,1,2017,346,1,A,A,C,N,M,A,N,B,1974,CHEV,D,H,A,H,D,-118.4732418,34.22803571,47,0,GM,M,1,0
90496926,1,1,2017,805,4,A,A,C,N,M,A,N,H,1993,TOYT,D,H,A,H,A,-118.2190426,34.07262831,63,0,GM,M,1,0
90550596,2,1,2017,1705,6,B,A,B,N,F,A,N,A,2006,FORD,D,H,A,H,A,-118.36133,33.93323858,50,0,GM,M,3,0
90598303,2,1,2017,1855,6,A,A,B,N,M,A,N,B,2016,FORD,D,H,A,H,C,-118.2810989,34.15243998,38,0,GM,M,3,0
90598303,2,2,2017,1855,6,A,A,B,N,M,A,N,B,2016,FORD,D,H,A,H,C,-118.2810989,34.15243998,30,0,GM,M,1,0
90817108,2,1,2018,1805,5,A,A,C,N,M,A,G,A,2006,FORD,D,H,A,H,A,-118.1845703,33.91419601,12,0,GP,F,4,0
90817108,2,2,2018,1805,5,A,A,C,N,M,A,G,A,2006,FORD,D,H,A,H,A,-118.1845703,33.91419601,59,0,GM,M,3,0
90844098,2,1,2018,1835,5,A,A,C,Y,M,A,N,M,2014,CHEV,D,W,A,H,D,-118.9316788,34.04627609,28,0,GL,M,3,0
8491843,1,1,2017,1320,5,A,A,D,Y,M,A,N,E,1995,FORD,D,H,A,H,A,-118.2014701,34.05685009,19,0,GL,M,1,0
8491843,2,1,2017,1320,5,A,A,D,N,M,A,N,B,2007,FORD,D,H,A,H,A,-118.2014701,34.05685009,48,0,GM,M,1,0
8491843,2,2,2017,1320,5,A,A,D,N,M,A,N,B,2007,FORD,D,H,A,H,A,-118.2014701,34.05685009,21,0,GM,F,3,0
8499254,2,1,2017,840,2,A,A,D,Y,F,A,N,B,2000,TOYOTA,D,A,A,H,A,-118.46862,34.01144005,52,0,GM,F,1,3
8631350,2,1,2018,1630,4,A,A,D,N,F,H,N,E,2002,TOYOTA,D,H,A,H,A,-117.843132,33.98800278,42,0,GM,F,1,0
8631350,2,2,2018,1630,4,A,A,D,N,F,H,N,E,2002,TOYOTA,D,H,A,H,A,-117.843132,33.98800278,48,0,GM,M,3,0
8656946,1,1,2018,653,3,A,A,D,Y,M,A,N,B,2017,NISSAN,D,H,A,H,A,-117.9496613,34.08723068,35,0,GL,M,1,0
8656946,1,2,2018,653,3,A,A,D,Y,M,A,N,B,2017,NISSAN,D,H,A,H,A,-117.9496613,34.08723068,33,0,GL,M,3,0
8662161,1,1,2018,1410,3,A,A,C,Y,M,A,N,B,2016,DODGE,D,W,A,H,A,-118.6009445,34.44100189,15,0,GM,M,3,0
8677431,2,1,2018,2115,2,A,A,A,N,F,A,N,E,2007,CHEVROLET,D,H,A,H,C,-118.16425,33.951999,28,0,GL,F,1,3
8792976,2,1,2019,1500,7,A,A,D,N,M,A,N,B,1998,FORD,D,H,A,H,A,-118.4487686,34.21973038,54,0,GM,M,1,0
8792976,2,2,2019,1500,7,A,A,D,N,M,A,N,B,1998,FORD,D,H,A,H,A,-118.4487686,34.21973038,10,0,GM,F,3,0
8841827,2,1,2019,900,2,A,A,C,N,M,A,N,A,2015,CHEVROLET,D,H,A,H,A,-118.45755,33.99636459,42,0,GM,M,1,0
8841827,2,2,2019,900,2,A,A,C,N,M,A,N,A,2015,CHEVROLET,D,H,A,H,A,-118.45755,33.99636459,44,0,GM,M,3,0
8914315,3,1,2019,1552,6,A,A,D,N,M,A,N,B,2005,CHEVROLET,D,H,A,H,A,-118.1476212,34.59447098,45,0,GM,M,1,0
8937530,2,1,2019,840,1,A,A,C,N,M,A,N,A,1996,TOYOTA,D,W,A,H,A,-118.5178299,34.42568207,74,0,GM,M,1,0
90374448,1,1,2017,340,7,B,A,C,Y,M,A,N,B,2010,TOYT,D,W,A,H,C,-118.2075804,33.78744913,52,0,GL,M,1,0
90530191,1,1,2017,510,3,A,A,D,Y,M,A,N,E,2007,CHEV,D,W,A,H,C,-118.11113,34.50920007,58,0,GM,M,1,0
90530191,1,2,2017,510,3,A,A,D,Y,M,A,N,E,2007,CHEV,D,W,A,H,C,-118.11113,34.50920007,22,0,GM,M,3,0
90530508,2,1,2017,1900,4,A,A,C,N,M,A,G,A,2009,CHEV,D,H,A,H,A,-118.1289836,34.01121088,28,0,GM,M,1,0
90780601,2,1,2018,1525,3,A,A,C,N,M,A,N,A,2001,CHEV,D,H,A,H,A,-118.0831375,33.82984924,30,0,GM,M,1,0
90864177,1,1,2018,1755,3,A,A,C,Y,F,A,N,B,2017,NISS,D,O,A,H,D,-117.7066269,34.1198349,55,0,GL,F,1,0
90930879,1,1,2019,45,4,C,A,D,Y,M,A,N,R,2013,DODG,D,H,B,H,D,-118.2257919,33.92933655,21,0,GL,M,1,0
90970826,1,1,2019,1005,4,A,A,C,N,M,A,N,A,2017,NISS,D,H,A,H,A,-118.3048935,34.08845139,46,0,GM,M,1,0
8400018,1,1,2017,1340,7,A,A,B,Y,M,A,N,B,1993,NISSAN,D,H,A,H,A,-118.2456521,33.93206012,34,1,GM,M,1,0
8501639,2,1,2017,1832,1,A,A,D,N,M,A,N,B,2005,FORD,D,A,A,H,C,-118.0928901,34.0917101,38,0,GM,M,1,0
8548900,1,1,2018,2120,6,A,A,D,Y,F,A,N,B,2017,GMC,D,H,A,H,C,-118.0869293,33.89487076,22,0,GL,F,1,0
8769195,2,1,2018,1041,4,A,A,D,N,M,A,N,B,1997,CHEVROLET,D,H,A,H,A,-118.416008,33.92700195,48,0,GM,M,1,0
8781948,1,1,2018,705,3,A,A,D,N,M,A,N,B,2006,TOYOTA,D,A,A,H,A,-118.1316299,33.85363007,59,0,GL,M,1,0
8804796,1,1,2019,1700,4,B,A,A,Y,M,A,N,N,2017,GMC,D,H,B,H,A,-118.4470596,34.23539352,46,0,GL,M,1,0
8933791,1,1,2019,1800,7,A,A,C,Y,M,G,N,B,2000,FORD,D,H,A,H,A,-118.4247055,34.00878906,72,1,GL,M,1,0
8991869,2,1,2019,1930,7,A,A,D,N,M,A,N,B,2007,FORD,D,H,A,H,C,-118.4326935,34.23725891,17,0,GM,M,3,0
90459520,1,1,2017,135,3,B,A,E,Y,M,A,N,M,1997,CHEV,D,B,A,H,D,-118.1709221,34.81195707,51,0,GM,M,1,0
90459520,1,2,2017,135,3,B,A,E,Y,M,A,N,M,1997,CHEV,D,B,A,H,D,-118.1709221,34.81195707,47,0,GM,F,3,0
90673314,2,1,2018,2040,2,A,A,E,N,M,A,H,B,2005,TOYO,D,O,A,H,E,-118.1820374,34.03393173,24,0,GM,M,1,0
90673314,2,2,2018,2040,2,A,A,E,N,M,A,H,B,2005,TOYO,D,O,A,H,E,-118.1820374,34.03393173,21,0,GM,F,3,0
90819679,1,1,2018,245,6,A,A,F,Y,M,B,A,C,1996,MAZDA,D,W,A,H,D,-117.890152,34.58000946,22,0,GL,M,1,0
90830057,3,1,2018,1035,2,B,A,B,N,M,A,N,B,2007,CHEV,D,H,A,H,A,-118.2011719,34.02907944,48,0,GM,M,1,0
90983259,4,1,2019,1720,1,B,A,C,N,M,A,N,H,2003,TOYOTA,D,H,B,H,A,-117.9849396,34.13557053,36,0,GM,M,1,0
90991114,1,1,2019,1440,4,A,A,H,Y,M,A,N,G,2014,NISSAN,D,H,A,H,A,-118.1628342,34.03346634,55,0,GM,M,3,0
91026255,1,1,2019,140,6,A,A,E,Y,M,B,A,R,2004,TOYO,D,H,A,H,C,-118.2217102,34.0345993,29,0,GM,F,3,0
91159247,2,1,2019,808,5,A,A,D,N,M,A,N,B,2018,TOYO,D,H,A,H,A,-118.3701019,33.94178009,6,0,GM,F,4,0
91159247,2,2,2019,808,5,A,A,D,N,M,A,N,B,2018,TOYO,D,H,A,H,A,-118.3701019,33.94178009,8,0,GP,F,5,0
8378460,2,1,2017,1345,4,A,A,D,N,M,A,N,A,2012,WHITE GMC,D,W,A,H,A,-118.2826543,33.96006097,52,0,GM,M,1,0
8378460,2,2,2017,1345,4,A,A,D,N,M,A,N,A,2012,WHITE GMC,D,W,A,H,A,-118.2826543,33.96006097,43,0,GM,M,3,0
8384988,2,1,2017,1840,1,A,A,C,N,M,A,N,H,1988,CHEVROLET,D,H,A,H,A,-118.2695708,33.97610515,62,0,GP,M,1,0
8631319,4,1,2018,1815,7,A,A,D,N,M,A,N,B,2005,DODGE,D,H,A,H,A,-118.273941,33.97468185,35,0,GM,F,3,0
8698581,2,1,2018,1611,6,A,A,B,N,F,A,N,B,2004,NISSAN,D,H,A,H,A,-117.9044418,34.10674286,13,0,GM,M,3,0
8698581,2,2,2018,1611,6,A,A,B,N,F,A,N,B,2004,NISSAN,D,H,A,H,A,-117.9044418,34.10674286,50,0,GM,F,1,0
8714032,1,1,2018,1227,1,A,A,C,Y,M,A,N,H,2007,GMC,D,H,A,H,A,-118.0585,34.54274,17,0,GM,M,1,0
8863305,1,1,2019,230,6,A,A,D,Y,M,C,N,B,2014,CHEVROLET,D,H,A,H,C,-118.4181366,34.27425003,26,0,GL,M,1,0
8912462,2,1,2019,1500,6,A,A,D,N,M,A,N,B,1986,MAZDA,D,B,A,H,A,-118.5885468,34.23548126,78,0,GP,M,1,0
90413885,1,1,2017,1025,4,A,A,C,Y,M,A,N,B,2002,CHEV,D,B,A,H,A,-118.3998997,33.9888984,39,0,GP,M,1,0
90457229,1,1,2017,235,7,C,A,E,Y,M,B,A,E,2008,TOYT,D,H,B,H,D,-118.0869713,33.95826648,36,0,GM,M,1,0
90929128,1,1,2019,1535,4,B,A,C,Y,M,A,N,B,2012,CHEV,D,W,A,H,A,-117.7836685,34.02534103,31,0,GL,M,1,0
91008866,2,1,2019,1625,4,A,A,C,N,M,A,N,A,2017,TOYT,D,H,A,H,A,-118.0932312,33.94729996,30,0,GM,M,1,0
91116796,1,1,2019,1620,7,A,A,E,Y,M,A,N,B,2000,MAZDA,D,W,A,D,A,-117.8087082,34.06466675,84,0,GL,M,1,0
8481028,2,1,2017,1930,2,B,A,C,N,F,A,N,B,2001,GMC,D,O,A,H,C,-118.3068054,34.06899,44,0,GM,F,1,0
8544072,2,1,2018,1600,2,A,A,C,N,M,A,N,A,1999,CHEVROLET,D,H,A,H,A,-118.2363586,33.92942047,24,0,GL,M,1,0
8758630,1,1,2018,1804,4,C,A,A,Y,M,A,J,A,2000,FORD,D,B,B,H,C,-118.2382507,33.90478134,59,0,GM,M,1,0
8766248,2,1,2018,1015,2,A,A,B,N,M,A,N,B,1997,DODGE,D,H,A,H,A,-118.2201767,34.01911163,48,0,GM,M,1,0
8779585,3,1,2018,1100,5,A,A,C,N,M,A,G,B,2007,FORD,D,O,A,H,A,-118.6058273,34.15897369,60,0,GM,M,1,0
8844045,2,1,2019,1812,2,A,A,D,N,F,A,N,B,1999,DODGE,D,W,A,H,A,-118.2366409,34.68587112,29,0,GL,F,1,0
8844045,2,2,2019,1812,2,A,A,D,N,F,A,N,B,1999,DODGE,D,W,A,H,A,-118.2366409,34.68587112,8,0,GL,F,3,0
8857176,1,1,2019,1125,5,A,A,D,Y,M,A,N,E,1994,GMC,D,H,A,H,A,-118.3801498,34.19395065,46,0,GM,M,1,0
8881313,2,1,2019,1640,2,A,A,D,Y,M,A,N,E,1993,FORD,D,W,A,H,A,-118.1763077,33.81167984,64,0,GM,F,3,0
8988254,4,1,2019,1600,6,A,A,C,N,M,H,N,A,2016,ISUZU,D,H,A,H,A,-118.371994,34.02854919,36,0,GM,M,1,0
90584945,1,1,2017,100,5,A,A,E,Y,M,D,N,R,2005,DODG,D,H,A,H,D,-118.6728366,34.77803746,31,0,GM,M,1,0
90601854,1,1,2017,1450,4,A,A,C,Y,M,A,N,B,2016,FORD,D,H,A,H,A,-118.3192049,34.15494209,46,0,GL,M,1,0
90725848,1,1,2018,1115,5,B,A,E,Y,M,A,N,B,2005,TOYO,D,W,B,H,A,-118.4424667,34.52633667,66,0,GM,M,1,0
90814034,1,1,2018,1325,2,A,A,D,Y,F,A,N,E,2005,TOYO,D,H,A,H,A,-117.9818802,34.05062866,19,0,GM,F,1,0
90833029,2,1,2018,1645,2,B,A,C,N,M,A,N,A,2005,CHEV,D,H,A,H,A,-118.037323,34.0216713,25,0,GM,M,1,0
90839348,2,1,2018,1600,3,A,A,C,N,F,A,G,A,2004,TOYO,D,H,A,H,A,-118.1679382,34.03543091,46,0,GM,F,1,0
90841620,2,1,2018,1155,2,A,A,C,N,M,A,N,A,2018,FORD,D,A,A,H,A,-117.8802948,33.99487686,54,0,GM,M,1,0
91161849,1,1,2019,355,2,A,A,C,Y,M,G,N,M,2001,CHEV,D,H,A,H,C,-118.2761002,33.88954163,37,1,GL,M,1,0
8310614,1,1,2017,1141,2,A,A,D,Y,M,A,N,E,1997,CHEVROLET,D,H,A,H,A,-118.1839159,34.11593412,18,0,GM,M,1,0
8527206,2,1,2017,1845,5,A,A,A,N,M,A,N,B,2005,NISSAN,D,W,A,H,A,-118.5448301,34.25727011,50,0,GL,M,1,0
8533352,2,1,2017,1639,1,A,A,C,N,M,A,N,B,1997,CHEVROLET,D,H,A,H,A,-118.0046601,34.11110005,48,0,EM,M,1,0
8561174,2,1,2018,1726,2,C,A,C,N,M,A,N,A,1994,NISSAN,D,H,B,H,C,-118.1072159,33.98485565,46,0,GM,M,1,0
8637999,2,1,2018,1810,3,A,A,A,N,M,A,N,C,2015,FORD,D,H,A,H,A,-118.5552826,34.26625824,35,0,GM,M,1,3
8637999,2,2,2018,1810,3,A,A,A,N,M,A,N,C,2015,FORD,D,H,A,H,A,-118.5552826,34.26625824,25,0,GM,M,3,3
8637999,2,3,2018,1810,3,A,A,A,N,M,A,N,C,2015,FORD,D,H,A,H,A,-118.5552826,34.26625824,36,0,GM,M,4,3
8648431,1,1,2018,1945,2,A,A,H,N,F,A,N,B,2010,TOYOTA,D,H,A,H,C,-118.4721069,34.23556137,8,0,GM,F,6,0
8798569,1,1,2018,810,6,A,A,D,Y,M,A,N,E,1999,DODGE,D,H,A,H,A,-118.2491684,34.11241913,28,0,GM,M,3,0
8804926,4,1,2019,1330,2,A,A,A,N,M,A,N,B,2016,FORD,D,W,A,H,A,-118.5923615,34.21992874,73,0,GL,M,1,0
